source,target,date,year,month,day,hour,minute,second
41,165,2004-04-24 04:55:10,2004,4,24,4,55,10
41,166,2004-04-24 04:55:45,2004,4,24,4,55,45
41,157,2004-04-24 04:56:04,2004,4,24,4,56,4
41,167,2004-04-24 04:56:50,2004,4,24,4,56,50
41,168,2004-04-24 04:57:12,2004,4,24,4,57,12
41,169,2004-04-24 04:57:28,2004,4,24,4,57,28
41,134,2004-04-24 04:57:58,2004,4,24,4,57,58
56,68,2004-04-24 04:59:28,2004,4,24,4,59,28
41,56,2004-04-24 04:59:53,2004,4,24,4,59,53
56,154,2004-04-24 05:00:21,2004,4,24,5,0,21
56,170,2004-04-24 05:01:36,2004,4,24,5,1,36
56,171,2004-04-24 05:01:54,2004,4,24,5,1,54
56,172,2004-04-24 05:02:06,2004,4,24,5,2,6
103,101,2004-04-24 05:07:40,2004,4,24,5,7,40
51,157,2004-04-24 05:09:25,2004,4,24,5,9,25
32,130,2004-04-24 05:11:48,2004,4,24,5,11,48
8,58,2004-04-24 05:22:22,2004,4,24,5,22,22
8,164,2004-04-24 05:23:55,2004,4,24,5,23,55
103,63,2004-04-24 05:36:22,2004,4,24,5,36,22
103,173,2004-04-24 05:39:11,2004,4,24,5,39,11
67,154,2004-04-24 05:45:41,2004,4,24,5,45,41
32,26,2004-04-24 05:54:01,2004,4,24,5,54,1
96,163,2004-04-24 06:16:01,2004,4,24,6,16,1
9,58,2004-04-24 06:23:56,2004,4,24,6,23,56
41,56,2004-04-24 06:24:40,2004,4,24,6,24,40
9,20,2004-04-24 06:28:22,2004,4,24,6,28,22
9,165,2004-04-24 06:29:03,2004,4,24,6,29,3
9,61,2004-04-24 06:31:44,2004,4,24,6,31,44
103,109,2004-04-24 06:45:32,2004,4,24,6,45,32
32,155,2004-04-24 06:47:33,2004,4,24,6,47,33
32,109,2004-04-24 06:48:37,2004,4,24,6,48,37
32,174,2004-04-24 06:49:54,2004,4,24,6,49,54
175,50,2004-04-24 06:50:21,2004,4,24,6,50,21
103,85,2004-04-24 06:58:22,2004,4,24,6,58,22
124,109,2004-04-24 06:59:53,2004,4,24,6,59,53
164,8,2004-04-24 07:02:52,2004,4,24,7,2,52
103,63,2004-04-24 07:10:36,2004,4,24,7,10,36
38,128,2004-04-24 07:14:47,2004,4,24,7,14,47
103,63,2004-04-24 07:15:10,2004,4,24,7,15,10
103,63,2004-04-24 07:16:09,2004,4,24,7,16,9
19,109,2004-04-24 07:16:57,2004,4,24,7,16,57
103,63,2004-04-24 07:17:57,2004,4,24,7,17,57
103,63,2004-04-24 07:19:13,2004,4,24,7,19,13
161,164,2004-04-24 07:19:26,2004,4,24,7,19,26
161,164,2004-04-24 07:19:28,2004,4,24,7,19,28
38,109,2004-04-24 07:20:16,2004,4,24,7,20,16
41,63,2004-04-24 07:20:48,2004,4,24,7,20,48
103,63,2004-04-24 07:22:16,2004,4,24,7,22,16
176,63,2004-04-24 07:22:36,2004,4,24,7,22,36
41,63,2004-04-24 07:22:38,2004,4,24,7,22,38
176,63,2004-04-24 07:24:10,2004,4,24,7,24,10
41,63,2004-04-24 07:24:33,2004,4,24,7,24,33
161,63,2004-04-24 07:25:05,2004,4,24,7,25,5
103,63,2004-04-24 07:25:11,2004,4,24,7,25,11
41,63,2004-04-24 07:25:16,2004,4,24,7,25,16
176,63,2004-04-24 07:26:02,2004,4,24,7,26,2
41,63,2004-04-24 07:26:05,2004,4,24,7,26,5
161,63,2004-04-24 07:26:15,2004,4,24,7,26,15
103,63,2004-04-24 07:26:30,2004,4,24,7,26,30
32,164,2004-04-24 07:26:32,2004,4,24,7,26,32
176,63,2004-04-24 07:26:53,2004,4,24,7,26,53
41,63,2004-04-24 07:27:25,2004,4,24,7,27,25
176,63,2004-04-24 07:28:23,2004,4,24,7,28,23
41,63,2004-04-24 07:28:30,2004,4,24,7,28,30
161,63,2004-04-24 07:28:39,2004,4,24,7,28,39
103,63,2004-04-24 07:29:05,2004,4,24,7,29,5
41,177,2004-04-24 07:29:30,2004,4,24,7,29,30
41,177,2004-04-24 07:29:34,2004,4,24,7,29,34
164,178,2004-04-24 07:29:56,2004,4,24,7,29,56
164,177,2004-04-24 07:30:13,2004,4,24,7,30,13
32,175,2004-04-24 07:30:25,2004,4,24,7,30,25
32,177,2004-04-24 07:30:41,2004,4,24,7,30,41
176,63,2004-04-24 07:31:06,2004,4,24,7,31,6
164,179,2004-04-24 07:31:08,2004,4,24,7,31,8
41,63,2004-04-24 07:31:46,2004,4,24,7,31,46
32,179,2004-04-24 07:32:00,2004,4,24,7,32,0
41,63,2004-04-24 07:32:19,2004,4,24,7,32,19
41,63,2004-04-24 07:33:56,2004,4,24,7,33,56
41,63,2004-04-24 07:34:19,2004,4,24,7,34,19
41,63,2004-04-24 07:35:43,2004,4,24,7,35,43
161,63,2004-04-24 07:36:10,2004,4,24,7,36,10
96,164,2004-04-24 07:38:04,2004,4,24,7,38,4
41,63,2004-04-24 07:39:58,2004,4,24,7,39,58
41,177,2004-04-24 07:40:55,2004,4,24,7,40,55
41,177,2004-04-24 07:41:35,2004,4,24,7,41,35
41,63,2004-04-24 07:42:06,2004,4,24,7,42,6
41,177,2004-04-24 07:42:31,2004,4,24,7,42,31
41,63,2004-04-24 07:43:34,2004,4,24,7,43,34
161,63,2004-04-24 07:43:45,2004,4,24,7,43,45
32,177,2004-04-24 07:43:49,2004,4,24,7,43,49
41,177,2004-04-24 07:43:59,2004,4,24,7,43,59
32,177,2004-04-24 07:45:20,2004,4,24,7,45,20
41,177,2004-04-24 07:45:24,2004,4,24,7,45,24
41,63,2004-04-24 07:45:56,2004,4,24,7,45,56
41,180,2004-04-24 07:46:11,2004,4,24,7,46,11
32,177,2004-04-24 07:47:34,2004,4,24,7,47,34
41,63,2004-04-24 07:47:51,2004,4,24,7,47,51
161,63,2004-04-24 07:48:06,2004,4,24,7,48,6
41,177,2004-04-24 07:48:10,2004,4,24,7,48,10
41,180,2004-04-24 07:48:32,2004,4,24,7,48,32
177,32,2004-04-24 07:50:33,2004,4,24,7,50,33
41,63,2004-04-24 07:51:08,2004,4,24,7,51,8
41,177,2004-04-24 07:51:25,2004,4,24,7,51,25
180,177,2004-04-24 07:51:34,2004,4,24,7,51,34
180,177,2004-04-24 07:51:41,2004,4,24,7,51,41
180,181,2004-04-24 07:52:50,2004,4,24,7,52,50
41,177,2004-04-24 07:52:54,2004,4,24,7,52,54
180,182,2004-04-24 07:53:44,2004,4,24,7,53,44
41,180,2004-04-24 07:55:07,2004,4,24,7,55,7
41,90,2004-04-24 07:55:27,2004,4,24,7,55,27
41,63,2004-04-24 07:55:57,2004,4,24,7,55,57
32,177,2004-04-24 07:56:23,2004,4,24,7,56,23
41,180,2004-04-24 07:58:10,2004,4,24,7,58,10
41,63,2004-04-24 07:58:33,2004,4,24,7,58,33
41,177,2004-04-24 07:58:46,2004,4,24,7,58,46
177,180,2004-04-24 07:59:18,2004,4,24,7,59,18
177,180,2004-04-24 08:00:22,2004,4,24,8,0,22
177,32,2004-04-24 08:01:10,2004,4,24,8,1,10
41,180,2004-04-24 08:01:40,2004,4,24,8,1,40
41,177,2004-04-24 08:02:35,2004,4,24,8,2,35
41,180,2004-04-24 08:02:40,2004,4,24,8,2,40
32,177,2004-04-24 08:03:01,2004,4,24,8,3,1
41,63,2004-04-24 08:03:07,2004,4,24,8,3,7
183,184,2004-04-24 08:04:41,2004,4,24,8,4,41
41,63,2004-04-24 08:07:50,2004,4,24,8,7,50
177,32,2004-04-24 08:08:34,2004,4,24,8,8,34
32,177,2004-04-24 08:09:34,2004,4,24,8,9,34
41,177,2004-04-24 08:10:21,2004,4,24,8,10,21
177,32,2004-04-24 08:10:44,2004,4,24,8,10,44
175,32,2004-04-24 08:11:23,2004,4,24,8,11,23
32,177,2004-04-24 08:11:39,2004,4,24,8,11,39
32,175,2004-04-24 08:12:09,2004,4,24,8,12,9
41,168,2004-04-24 08:13:20,2004,4,24,8,13,20
175,32,2004-04-24 08:15:26,2004,4,24,8,15,26
41,168,2004-04-24 08:17:17,2004,4,24,8,17,17
41,177,2004-04-24 08:17:25,2004,4,24,8,17,25
177,32,2004-04-24 08:17:37,2004,4,24,8,17,37
63,174,2004-04-24 08:17:59,2004,4,24,8,17,59
174,63,2004-04-24 08:18:17,2004,4,24,8,18,17
63,174,2004-04-24 08:18:27,2004,4,24,8,18,27
174,63,2004-04-24 08:18:56,2004,4,24,8,18,56
41,168,2004-04-24 08:19:07,2004,4,24,8,19,7
41,177,2004-04-24 08:19:31,2004,4,24,8,19,31
32,175,2004-04-24 08:19:50,2004,4,24,8,19,50
63,174,2004-04-24 08:20:02,2004,4,24,8,20,2
174,63,2004-04-24 08:20:33,2004,4,24,8,20,33
41,168,2004-04-24 08:20:38,2004,4,24,8,20,38
9,32,2004-04-24 08:21:00,2004,4,24,8,21,0
41,177,2004-04-24 08:21:13,2004,4,24,8,21,13
63,174,2004-04-24 08:21:16,2004,4,24,8,21,16
32,177,2004-04-24 08:21:23,2004,4,24,8,21,23
175,32,2004-04-24 08:21:57,2004,4,24,8,21,57
32,175,2004-04-24 08:23:31,2004,4,24,8,23,31
41,168,2004-04-24 08:24:05,2004,4,24,8,24,5
41,177,2004-04-24 08:24:34,2004,4,24,8,24,34
41,168,2004-04-24 08:24:44,2004,4,24,8,24,44
41,168,2004-04-24 08:24:52,2004,4,24,8,24,52
63,155,2004-04-24 08:25:37,2004,4,24,8,25,37
174,63,2004-04-24 08:25:49,2004,4,24,8,25,49
41,177,2004-04-24 08:26:08,2004,4,24,8,26,8
177,32,2004-04-24 08:26:16,2004,4,24,8,26,16
41,168,2004-04-24 08:26:23,2004,4,24,8,26,23
175,32,2004-04-24 08:26:34,2004,4,24,8,26,34
63,174,2004-04-24 08:26:48,2004,4,24,8,26,48
174,63,2004-04-24 08:27:52,2004,4,24,8,27,52
63,174,2004-04-24 08:28:13,2004,4,24,8,28,13
41,168,2004-04-24 08:29:01,2004,4,24,8,29,1
41,177,2004-04-24 08:29:23,2004,4,24,8,29,23
41,177,2004-04-24 08:29:56,2004,4,24,8,29,56
32,175,2004-04-24 08:30:17,2004,4,24,8,30,17
41,177,2004-04-24 08:30:18,2004,4,24,8,30,18
175,32,2004-04-24 08:33:30,2004,4,24,8,33,30
175,32,2004-04-24 08:33:51,2004,4,24,8,33,51
32,175,2004-04-24 08:35:10,2004,4,24,8,35,10
41,177,2004-04-24 08:36:28,2004,4,24,8,36,28
41,168,2004-04-24 08:36:41,2004,4,24,8,36,41
174,63,2004-04-24 08:36:45,2004,4,24,8,36,45
63,174,2004-04-24 08:37:44,2004,4,24,8,37,44
41,168,2004-04-24 08:38:19,2004,4,24,8,38,19
41,168,2004-04-24 08:40:00,2004,4,24,8,40,0
41,177,2004-04-24 08:40:28,2004,4,24,8,40,28
41,168,2004-04-24 08:40:53,2004,4,24,8,40,53
41,177,2004-04-24 08:41:16,2004,4,24,8,41,16
174,63,2004-04-24 08:41:43,2004,4,24,8,41,43
63,174,2004-04-24 08:42:01,2004,4,24,8,42,1
41,168,2004-04-24 08:46:53,2004,4,24,8,46,53
41,177,2004-04-24 08:47:46,2004,4,24,8,47,46
41,177,2004-04-24 08:52:28,2004,4,24,8,52,28
41,177,2004-04-24 08:53:00,2004,4,24,8,53,0
41,177,2004-04-24 08:58:46,2004,4,24,8,58,46
9,32,2004-04-24 08:58:59,2004,4,24,8,58,59
41,177,2004-04-24 08:59:01,2004,4,24,8,59,1
41,185,2004-04-24 08:59:11,2004,4,24,8,59,11
41,168,2004-04-24 08:59:25,2004,4,24,8,59,25
185,147,2004-04-24 09:02:06,2004,4,24,9,2,6
185,32,2004-04-24 09:04:53,2004,4,24,9,4,53
41,185,2004-04-24 09:06:00,2004,4,24,9,6,0
41,177,2004-04-24 09:06:17,2004,4,24,9,6,17
32,185,2004-04-24 09:08:37,2004,4,24,9,8,37
186,185,2004-04-24 09:08:46,2004,4,24,9,8,46
140,185,2004-04-24 09:08:54,2004,4,24,9,8,54
155,32,2004-04-24 09:08:55,2004,4,24,9,8,55
32,155,2004-04-24 09:09:18,2004,4,24,9,9,18
185,186,2004-04-24 09:09:51,2004,4,24,9,9,51
155,63,2004-04-24 09:10:49,2004,4,24,9,10,49
41,177,2004-04-24 09:12:38,2004,4,24,9,12,38
103,177,2004-04-24 09:13:29,2004,4,24,9,13,29
187,186,2004-04-24 09:15:53,2004,4,24,9,15,53
185,97,2004-04-24 09:17:22,2004,4,24,9,17,22
103,97,2004-04-24 09:17:57,2004,4,24,9,17,57
187,186,2004-04-24 09:18:15,2004,4,24,9,18,15
41,185,2004-04-24 09:19:45,2004,4,24,9,19,45
41,185,2004-04-24 09:20:07,2004,4,24,9,20,7
41,186,2004-04-24 09:20:48,2004,4,24,9,20,48
41,185,2004-04-24 09:20:56,2004,4,24,9,20,56
41,186,2004-04-24 09:22:09,2004,4,24,9,22,9
185,63,2004-04-24 09:25:06,2004,4,24,9,25,6
41,168,2004-04-24 09:25:41,2004,4,24,9,25,41
187,186,2004-04-24 09:26:51,2004,4,24,9,26,51
63,155,2004-04-24 09:28:03,2004,4,24,9,28,3
63,185,2004-04-24 09:28:42,2004,4,24,9,28,42
103,58,2004-04-24 09:30:18,2004,4,24,9,30,18
103,63,2004-04-24 09:31:13,2004,4,24,9,31,13
187,186,2004-04-24 09:32:12,2004,4,24,9,32,12
103,188,2004-04-24 09:35:36,2004,4,24,9,35,36
189,175,2004-04-24 09:35:44,2004,4,24,9,35,44
189,175,2004-04-24 09:36:35,2004,4,24,9,36,35
140,185,2004-04-24 09:38:12,2004,4,24,9,38,12
187,186,2004-04-24 09:38:15,2004,4,24,9,38,15
185,109,2004-04-24 09:38:33,2004,4,24,9,38,33
140,185,2004-04-24 09:43:33,2004,4,24,9,43,33
189,8,2004-04-24 09:52:36,2004,4,24,9,52,36
102,97,2004-04-24 09:52:39,2004,4,24,9,52,39
140,185,2004-04-24 09:55:02,2004,4,24,9,55,2
41,86,2004-04-24 09:57:21,2004,4,24,9,57,21
41,188,2004-04-24 10:02:04,2004,4,24,10,2,4
101,100,2004-04-24 10:14:01,2004,4,24,10,14,1
101,190,2004-04-24 10:24:20,2004,4,24,10,24,20
191,175,2004-04-24 10:24:38,2004,4,24,10,24,38
101,190,2004-04-24 10:24:41,2004,4,24,10,24,41
101,190,2004-04-24 10:25:11,2004,4,24,10,25,11
101,190,2004-04-24 10:26:20,2004,4,24,10,26,20
101,190,2004-04-24 10:26:42,2004,4,24,10,26,42
103,192,2004-04-24 10:27:33,2004,4,24,10,27,33
101,190,2004-04-24 10:28:34,2004,4,24,10,28,34
101,190,2004-04-24 10:29:15,2004,4,24,10,29,15
101,190,2004-04-24 10:29:28,2004,4,24,10,29,28
101,190,2004-04-24 10:30:19,2004,4,24,10,30,19
101,190,2004-04-24 10:30:44,2004,4,24,10,30,44
101,190,2004-04-24 10:30:55,2004,4,24,10,30,55
101,190,2004-04-24 10:31:07,2004,4,24,10,31,7
101,190,2004-04-24 10:31:13,2004,4,24,10,31,13
193,149,2004-04-24 10:31:56,2004,4,24,10,31,56
101,100,2004-04-24 10:32:06,2004,4,24,10,32,6
193,190,2004-04-24 10:32:48,2004,4,24,10,32,48
191,78,2004-04-24 10:33:23,2004,4,24,10,33,23
101,190,2004-04-24 10:33:39,2004,4,24,10,33,39
101,190,2004-04-24 10:33:47,2004,4,24,10,33,47
190,109,2004-04-24 10:34:53,2004,4,24,10,34,53
101,190,2004-04-24 10:35:14,2004,4,24,10,35,14
193,190,2004-04-24 10:35:40,2004,4,24,10,35,40
109,124,2004-04-24 10:40:30,2004,4,24,10,40,30
103,109,2004-04-24 10:40:30,2004,4,24,10,40,30
103,190,2004-04-24 10:41:55,2004,4,24,10,41,55
103,109,2004-04-24 10:45:03,2004,4,24,10,45,3
103,109,2004-04-24 10:46:32,2004,4,24,10,46,32
41,192,2004-04-24 10:59:49,2004,4,24,10,59,49
194,149,2004-04-24 11:18:49,2004,4,24,11,18,49
194,195,2004-04-24 11:26:34,2004,4,24,11,26,34
176,20,2004-04-24 11:55:59,2004,4,24,11,55,59
176,61,2004-04-24 11:56:04,2004,4,24,11,56,4
176,149,2004-04-24 11:56:20,2004,4,24,11,56,20
176,120,2004-04-24 11:56:25,2004,4,24,11,56,25
176,132,2004-04-24 11:56:30,2004,4,24,11,56,30
176,86,2004-04-24 11:56:39,2004,4,24,11,56,39
176,97,2004-04-24 11:57:03,2004,4,24,11,57,3
176,72,2004-04-24 11:57:27,2004,4,24,11,57,27
176,58,2004-04-24 11:57:31,2004,4,24,11,57,31
176,8,2004-04-24 11:57:36,2004,4,24,11,57,36
176,196,2004-04-24 12:00:59,2004,4,24,12,0,59
176,197,2004-04-24 12:01:07,2004,4,24,12,1,7
176,198,2004-04-24 12:01:11,2004,4,24,12,1,11
176,199,2004-04-24 12:01:20,2004,4,24,12,1,20
176,200,2004-04-24 12:01:24,2004,4,24,12,1,24
176,190,2004-04-24 12:01:28,2004,4,24,12,1,28
176,192,2004-04-24 12:01:33,2004,4,24,12,1,33
176,201,2004-04-24 12:01:37,2004,4,24,12,1,37
176,188,2004-04-24 12:01:41,2004,4,24,12,1,41
176,202,2004-04-24 12:01:48,2004,4,24,12,1,48
176,185,2004-04-24 12:01:53,2004,4,24,12,1,53
176,203,2004-04-24 12:01:58,2004,4,24,12,1,58
176,180,2004-04-24 12:02:11,2004,4,24,12,2,11
176,181,2004-04-24 12:02:20,2004,4,24,12,2,20
176,177,2004-04-24 12:02:25,2004,4,24,12,2,25
176,184,2004-04-24 12:02:33,2004,4,24,12,2,33
176,175,2004-04-24 12:02:40,2004,4,24,12,2,40
176,166,2004-04-24 12:15:12,2004,4,24,12,15,12
204,205,2004-04-24 13:35:13,2004,4,24,13,35,13
204,104,2004-04-24 13:35:53,2004,4,24,13,35,53
204,184,2004-04-24 13:40:36,2004,4,24,13,40,36
189,144,2004-04-24 13:49:48,2004,4,24,13,49,48
3,185,2004-04-24 18:49:44,2004,4,24,18,49,44
3,32,2004-04-24 19:02:42,2004,4,24,19,2,42
199,58,2004-04-24 19:04:47,2004,4,24,19,4,47
63,185,2004-04-24 19:09:44,2004,4,24,19,9,44
63,199,2004-04-24 19:12:25,2004,4,24,19,12,25
63,184,2004-04-24 19:13:12,2004,4,24,19,13,12
199,101,2004-04-24 19:17:55,2004,4,24,19,17,55
194,199,2004-04-24 19:41:12,2004,4,24,19,41,12
194,206,2004-04-24 19:42:46,2004,4,24,19,42,46
194,207,2004-04-24 19:43:45,2004,4,24,19,43,45
204,123,2004-04-24 19:47:07,2004,4,24,19,47,7
121,191,2004-04-24 19:49:37,2004,4,24,19,49,37
175,191,2004-04-24 19:50:04,2004,4,24,19,50,4
204,129,2004-04-24 19:50:25,2004,4,24,19,50,25
63,199,2004-04-24 19:51:14,2004,4,24,19,51,14
101,184,2004-04-24 19:51:17,2004,4,24,19,51,17
101,208,2004-04-24 19:53:00,2004,4,24,19,53,0
63,46,2004-04-24 19:54:17,2004,4,24,19,54,17
63,199,2004-04-24 20:11:58,2004,4,24,20,11,58
101,88,2004-04-24 20:20:56,2004,4,24,20,20,56
191,121,2004-04-24 20:32:39,2004,4,24,20,32,39
191,175,2004-04-24 20:32:52,2004,4,24,20,32,52
103,177,2004-04-24 20:34:21,2004,4,24,20,34,21
199,20,2004-04-24 20:36:03,2004,4,24,20,36,3
184,101,2004-04-24 20:37:02,2004,4,24,20,37,2
103,132,2004-04-24 20:37:50,2004,4,24,20,37,50
199,209,2004-04-24 20:42:01,2004,4,24,20,42,1
101,184,2004-04-24 20:44:04,2004,4,24,20,44,4
36,105,2004-04-24 20:50:06,2004,4,24,20,50,6
103,210,2004-04-24 20:50:59,2004,4,24,20,50,59
36,209,2004-04-24 20:52:31,2004,4,24,20,52,31
184,101,2004-04-24 21:00:57,2004,4,24,21,0,57
209,199,2004-04-24 21:03:02,2004,4,24,21,3,2
199,209,2004-04-24 21:06:40,2004,4,24,21,6,40
199,210,2004-04-24 21:09:23,2004,4,24,21,9,23
101,184,2004-04-24 21:14:57,2004,4,24,21,14,57
184,101,2004-04-24 21:38:13,2004,4,24,21,38,13
176,101,2004-04-24 22:02:17,2004,4,24,22,2,17
68,101,2004-04-24 22:09:00,2004,4,24,22,9,0
32,198,2004-04-24 22:22:20,2004,4,24,22,22,20
211,101,2004-04-24 22:45:58,2004,4,24,22,45,58
212,209,2004-04-24 22:46:06,2004,4,24,22,46,6
211,213,2004-04-24 22:50:02,2004,4,24,22,50,2
211,93,2004-04-24 22:50:25,2004,4,24,22,50,25
211,85,2004-04-24 22:51:12,2004,4,24,22,51,12
189,199,2004-04-24 22:56:38,2004,4,24,22,56,38
214,215,2004-04-24 23:11:09,2004,4,24,23,11,9
103,109,2004-04-24 23:11:49,2004,4,24,23,11,49
103,215,2004-04-24 23:12:32,2004,4,24,23,12,32
103,82,2004-04-24 23:12:53,2004,4,24,23,12,53
44,214,2004-04-24 23:13:13,2004,4,24,23,13,13
103,215,2004-04-24 23:16:09,2004,4,24,23,16,9
63,199,2004-04-24 23:16:11,2004,4,24,23,16,11
63,199,2004-04-24 23:16:48,2004,4,24,23,16,48
103,215,2004-04-24 23:18:38,2004,4,24,23,18,38
103,215,2004-04-24 23:19:03,2004,4,24,23,19,3
103,168,2004-04-24 23:20:28,2004,4,24,23,20,28
214,109,2004-04-24 23:20:43,2004,4,24,23,20,43
215,67,2004-04-24 23:21:43,2004,4,24,23,21,43
103,215,2004-04-24 23:22:12,2004,4,24,23,22,12
214,215,2004-04-24 23:22:19,2004,4,24,23,22,19
41,215,2004-04-24 23:22:24,2004,4,24,23,22,24
41,216,2004-04-24 23:22:45,2004,4,24,23,22,45
103,127,2004-04-24 23:24:02,2004,4,24,23,24,2
215,62,2004-04-24 23:26:47,2004,4,24,23,26,47
214,109,2004-04-24 23:28:25,2004,4,24,23,28,25
176,217,2004-04-24 23:30:17,2004,4,24,23,30,17
176,216,2004-04-24 23:30:39,2004,4,24,23,30,39
176,218,2004-04-24 23:33:18,2004,4,24,23,33,18
103,109,2004-04-24 23:36:06,2004,4,24,23,36,6
219,124,2004-04-24 23:40:49,2004,4,24,23,40,49
19,109,2004-04-24 23:42:56,2004,4,24,23,42,56
63,127,2004-04-24 23:49:44,2004,4,24,23,49,44
88,101,2004-04-24 23:51:53,2004,4,24,23,51,53
103,168,2004-04-24 23:54:55,2004,4,24,23,54,55
103,56,2004-04-24 23:58:02,2004,4,24,23,58,2
63,127,2004-04-24 23:59:53,2004,4,24,23,59,53
103,56,2004-04-25 00:00:31,2004,4,25,0,0,31
214,56,2004-04-25 00:00:33,2004,4,25,0,0,33
214,56,2004-04-25 00:01:22,2004,4,25,0,1,22
63,127,2004-04-25 00:03:54,2004,4,25,0,3,54
51,215,2004-04-25 00:06:45,2004,4,25,0,6,45
19,175,2004-04-25 00:11:22,2004,4,25,0,11,22
19,109,2004-04-25 00:11:50,2004,4,25,0,11,50
44,214,2004-04-25 00:12:29,2004,4,25,0,12,29
215,51,2004-04-25 00:13:47,2004,4,25,0,13,47
44,214,2004-04-25 00:16:51,2004,4,25,0,16,51
19,215,2004-04-25 00:19:00,2004,4,25,0,19,0
19,215,2004-04-25 00:19:42,2004,4,25,0,19,42
103,175,2004-04-25 00:26:40,2004,4,25,0,26,40
44,214,2004-04-25 00:27:00,2004,4,25,0,27,0
19,215,2004-04-25 00:33:00,2004,4,25,0,33,0
103,175,2004-04-25 00:33:36,2004,4,25,0,33,36
214,175,2004-04-25 00:33:49,2004,4,25,0,33,49
51,215,2004-04-25 00:35:28,2004,4,25,0,35,28
19,215,2004-04-25 00:35:52,2004,4,25,0,35,52
214,215,2004-04-25 00:36:47,2004,4,25,0,36,47
215,51,2004-04-25 00:37:35,2004,4,25,0,37,35
19,215,2004-04-25 00:39:20,2004,4,25,0,39,20
96,95,2004-04-25 00:42:36,2004,4,25,0,42,36
96,32,2004-04-25 00:44:03,2004,4,25,0,44,3
19,215,2004-04-25 00:44:04,2004,4,25,0,44,4
96,164,2004-04-25 00:44:30,2004,4,25,0,44,30
103,215,2004-04-25 00:44:57,2004,4,25,0,44,57
103,215,2004-04-25 00:47:44,2004,4,25,0,47,44
19,215,2004-04-25 00:49:10,2004,4,25,0,49,10
144,185,2004-04-25 00:51:59,2004,4,25,0,51,59
103,168,2004-04-25 00:53:45,2004,4,25,0,53,45
220,214,2004-04-25 00:53:46,2004,4,25,0,53,46
220,32,2004-04-25 00:55:27,2004,4,25,0,55,27
19,215,2004-04-25 00:55:39,2004,4,25,0,55,39
144,32,2004-04-25 00:57:17,2004,4,25,0,57,17
103,175,2004-04-25 01:00:53,2004,4,25,1,0,53
103,175,2004-04-25 01:02:24,2004,4,25,1,2,24
175,214,2004-04-25 01:02:41,2004,4,25,1,2,41
103,175,2004-04-25 01:03:47,2004,4,25,1,3,47
103,175,2004-04-25 01:05:42,2004,4,25,1,5,42
103,175,2004-04-25 01:08:56,2004,4,25,1,8,56
176,221,2004-04-25 01:15:02,2004,4,25,1,15,2
103,98,2004-04-25 01:23:37,2004,4,25,1,23,37
3,32,2004-04-25 01:33:28,2004,4,25,1,33,28
222,120,2004-04-25 01:34:26,2004,4,25,1,34,26
41,222,2004-04-25 01:34:52,2004,4,25,1,34,52
41,222,2004-04-25 01:43:36,2004,4,25,1,43,36
41,223,2004-04-25 01:51:49,2004,4,25,1,51,49
214,175,2004-04-25 01:54:45,2004,4,25,1,54,45
41,97,2004-04-25 01:57:29,2004,4,25,1,57,29
41,134,2004-04-25 01:59:56,2004,4,25,1,59,56
51,215,2004-04-25 02:01:05,2004,4,25,2,1,5
36,222,2004-04-25 02:02:07,2004,4,25,2,2,7
36,221,2004-04-25 02:03:09,2004,4,25,2,3,9
212,66,2004-04-25 02:06:19,2004,4,25,2,6,19
96,224,2004-04-25 02:10:59,2004,4,25,2,10,59
175,214,2004-04-25 02:17:51,2004,4,25,2,17,51
214,175,2004-04-25 02:18:41,2004,4,25,2,18,41
225,223,2004-04-25 02:24:12,2004,4,25,2,24,12
36,221,2004-04-25 02:24:45,2004,4,25,2,24,45
36,214,2004-04-25 02:25:25,2004,4,25,2,25,25
176,223,2004-04-25 02:25:48,2004,4,25,2,25,48
176,226,2004-04-25 02:26:01,2004,4,25,2,26,1
221,161,2004-04-25 02:26:19,2004,4,25,2,26,19
36,221,2004-04-25 02:26:34,2004,4,25,2,26,34
44,226,2004-04-25 02:30:39,2004,4,25,2,30,39
221,161,2004-04-25 02:32:59,2004,4,25,2,32,59
36,221,2004-04-25 02:35:00,2004,4,25,2,35,0
221,161,2004-04-25 02:39:14,2004,4,25,2,39,14
56,214,2004-04-25 02:42:14,2004,4,25,2,42,14
221,161,2004-04-25 02:42:20,2004,4,25,2,42,20
221,161,2004-04-25 02:45:21,2004,4,25,2,45,21
221,161,2004-04-25 02:50:21,2004,4,25,2,50,21
161,221,2004-04-25 02:55:39,2004,4,25,2,55,39
36,221,2004-04-25 02:58:00,2004,4,25,2,58,0
36,214,2004-04-25 02:59:08,2004,4,25,2,59,8
221,161,2004-04-25 03:04:18,2004,4,25,3,4,18
204,221,2004-04-25 03:10:50,2004,4,25,3,10,50
227,26,2004-04-25 03:13:01,2004,4,25,3,13,1
211,228,2004-04-25 03:24:54,2004,4,25,3,24,54
214,101,2004-04-25 03:36:07,2004,4,25,3,36,7
229,230,2004-04-25 03:49:36,2004,4,25,3,49,36
220,214,2004-04-25 03:51:51,2004,4,25,3,51,51
96,231,2004-04-25 03:56:00,2004,4,25,3,56,0
96,232,2004-04-25 03:57:01,2004,4,25,3,57,1
103,221,2004-04-25 03:58:15,2004,4,25,3,58,15
103,20,2004-04-25 04:03:36,2004,4,25,4,3,36
103,86,2004-04-25 04:04:38,2004,4,25,4,4,38
